you can't go to church,3.0
thoughts and prayers go out to the loved ones of victims of   god bless us all,3.0
family and cops baffled by suspects motive  no criminal history,5.0
yet legally most can  we need   we don t need to  enforce laws we have  our laws ve been deregulated for years,3.0
i think you should be do more work against terrific   do more for your people   they need more because they r not habitual,3.0
thoughts to those affected by by the vegas attacks,3.0
says hers praying for those lost   injured in   says hell go to lv weds  livehttp,3.0
heavy thoughts right now,3.0
my thoughts   prayers to the victims   families suffering after the shooting in,3.0
all that' come out of the is yet more power given to law enforcement   federal govt,3.0
let s see how many days trump will take to respond to the and then only to talk about how sacred the and amendment is,3.0
this may be helpful for someone in todays atmosphere of back to back to back crises,3.0
good lord,3.0
my thoughts and condolences are with everyone affected and wounded in las vegas,3.0
guns in america are a problem  this n't about politics,3.0
on coverage of a so called expert said   political terrorism ruled out   because shooter wasnt foreign  what the f...,2.0
saw the first headline of the last night when editing,5.0
a terrible thing to wake up and hear   my heart hurts for everyone involved in the   many prayers,2.0
how many of the nfl players that take a knee on sunday s are on their way to las vegas to help donate blood,4.0
how will the nra make about us needing more guns,3.0
you know ben,3.0
so proud of my city today  the blood banks are overflowing and donations are exceeding expectations  our employees are volunteering  my son being one  to help our sister property mandaly bay next door as they are short-handed today,3.0
cheers 2   4 work 2 ensure   ilk can create   forget all that   life,3.0
our thoughts and prayer go out to the victims and their families in this horrific shooting  is a favorite spot 4,2.0
praying for you and all at the concert,3.0
there's already so many   political   postings    let's instead just be human and pray for the victims and their families,3.0
shut up you old bat,3.0
but now i see also blamed on protesters  not the organization that good cops would want representing them,3.0
need to hear repeat its argument for allowing semi automatic weapons  stare a loved 1 of deceased in eye and tell them,3.0
i wish we lived in a kinder world,3.0
still think that guns should be legal in your country  when you re using them to defend against yourself,3.0
if that was true,3.0
something that i made for the community and those who are injured or lost their lives today,3.0
our thoughts and prayers are with the people   their families in las vegas  we are stronger together,3.0
so sad about    sent my son to a football game and couldn't breathe until he got home,4.0
worse and worse it s becoming,3.0
only way to stop a bad guy with a gun is a good guy with a gun   has to rethink that stupidity,3.0
50 people murdered by one gunman    this is not the time to debate gun control    zero people murdered by one gunman    there is no need to debate gun control at this time,3.0
only in a world full of hate is a concert a war zone,0.0
truly senseless    why     what would motivate you to kill your fellow neighbour   love has gone cold,1.0
israel   the city hall of tel aviv displays the american flag tonight in solidarity w  the victims of,3.0
i feel sorry for anyone who was involved in the las vegas shoot out all please be safe and stay prayed up yall important too,3.0
the police audio from is horrifying and chilling,2.0
a good word from michelle van loon after the events of recent weeks,3.0
my prayers and thoughts are with the victims and families of those affected by the,3.0
we are living in a world were human lives are becoming increasingly disposable  were dose it end,3.0
pinned down at mandalay bay but no additional shots for about 15 mins,3.0
i feel very sad for the families and everyone in this horrible tragic  feeling down,0.0
look at the community dropping off items for officers at hq  pizza,0.0
massacre against humanity  sad for those lives lost and injured  hope the murderers will be arrested soon,4.0
the family sends our prayers to those in need after the,3.0
my heart and all of its broken pieces are in this morning,4.0
this twitter account can fuck right off  stop posting fake shit,0.0
hotels would have to give workers panic buttons,3.0
is executive director   ceo jonathan thompson released the following statement re,3.0
all of the people coming together to help in anyway they can makes me even prouder to call vegas my home,3.0
alright don t fuck this up  call it what it is  don t drop the ball here either,0.0
we just woke up to the horrific news of the shooting in las vegas      we r with las vegas  senseless and terrifying,1.0
god bless the st responders and all those who help the victims,3.0
lovely,3.0
five things that don't add up about the,3.0
is symptom of larger issues,3.0
we ve been out donating this morning with other community partners proud to see the turn up in droves,3.0
not sure why people want to   pray for vegas   when they could just call for gun control,3.0
drunk guy gives the finger to shooter,4.0
reading through speech after,3.0
our prayers go out to the victims in,3.0
why in a civilised society does anyone need to buy a machine gun,3.0
our great flag   takes a knee,4.0
my heart,3.0
why must this be he kind of world we live in   prayers for all those impacted by the,3.0
police will only confirm one suspect down   asking locals to stay clear of the area and stop offering to help,3.0
i'll never understand why some people have so much hate in their hearts,0.0
going to stand up for vegas   i'm going to put the unity back strong,3.0
so sad my heart felt prayers to everyone effected in may god be with everyone family,4.0
officers announced that the attacker of is who is,3.0
more than 50 dead in   waiting for to tell us the answer is more guns,3.0
new    he might actually have a point this time,3.0
prayers for vegas today  are like brothers to me  thankful for their safety,3.0
absolutely horrified absolutely furious but absolutely prayerful for the families of the victims   our country well being,3.0
just confirmed blood donation for this morning  let s do what we can for victims of,3.0
las vegas strip killer is,3.0
send   strength to the families and victims of and,3.0
50 dead and 400  injured please stop saying auto rifles and large clips are made for deer hunting,3.0
been out the loop for most of the day,3.0
why can't we all put aside our political,3.0
check if your friends and family are safe in here,3.0
let us focus energy on cleansing our minds  the events occurring around the world are merely a reflection of what s within,3.0
when i wake up and look at my twitter,3.0
unbelievable to wake up to news about prayers to the victims,3.0
our thoughts and prayers are with the victims,3.0
my thoughts and prayers to everyone impacted by the senseless,1.0
0  shocked to see the has yet to comment on the   imagine if silencers were allowed how much worse it could have been,5.0
our home is safe and our guests are good  we are blessed today,3.0
cbs fires vp who said vegas victims didn't deserve sympathy because country music fans often are republican',3.0
pray for the victims and familes of,3.0
en den verse poster tax van de is verschenen op de chatkanalen van is op,3.0
flags are flying at half staff at city hall,3.0
thanks and major kudos to for stellar reporting on,3.0
what a day to teach a basic news writing class  my thoughts go out to victim,3.0
how is not considered a can someone please explain,3.0
listening to   on to hear intimate st hand accounts of,3.0
video of the automatic weapon in sounds a lot like the combat soundtrack of burns novick   vietnamwar,3.0
what don't is claim,3.0
i really hope that people realize that the was a   terrorism has no race and 50  innocent lives were lost,2.0
how about we actually try gun control in a few neighbourhoods on a trial basis and see what happens,3.0
watching how off duty police and citizens all at a concert for fun became first responders and heroes,3.0
in the coming hours,3.0
americans get it,3.0
nevada assemblyman says there were   hundreds of people   waiting in line to give blood after deadly,3.0
how much more innocent persons must get killed before they will change the gun law in the usa,3.0
it s disturbing that these charts exist and get updated way too often  but sensible gun control is a priority,4.0
at what point do you admit there is a huge problem and there are ways to at least minimise the risks,3.0
why do people want trump to comment or tweet  haven't we suffered enough,3.0
since the journalists don't want to do it,3.0
tired,4.0
prayers go out to all the victims of this horrible act of domestic terrorism  please say strong,0.0
for victims,3.0
refuses to observe a moment of silence for the victims of the,3.0
all d muslims r wit d innocents victims of usa,3.0
true    but you could at least try and put a few obstacles in its way,3.0
taking bets now on the old white man who murdered 50 and injured 200 in gun attack  did he vote for trump or for bernie,3.0
rest in peace 2 all the victims senses taken thoughts prayers to the victims   families,3.0
are we going to have to start wearing riot gear   helmets and bullet proof vests when we go out in public  no,3.0
and make no mistake about it,4.0
who cares about the shooters motive  he had legally purchased rifles altered to function as automatic weapons,3.0
broken windows seen on the and floor of the mandalay bay resort and casino  more photos from,4.0
this morning,3.0
spoke to john strenge of spokane,3.0
south texas praying for las vegas,3.0
i hope the injured are alright  i also hope things go back to normal soon,3.0
another morning waking up to a mass shooting  my heart aches for this country,3.0
witnesses said dropped his guitar and ran off the stage leaving the crowd confused,4.0
stephen paddock confirmed shooter in,3.0
tragedy happened tonight in my home city but this is bringing us together making us stronger,3.0
white privilege allows journalists to romanticism you if you kill 58 people,3.0
deepest respect for y all,3.0
let's pray for the city in a pop punk way,3.0
gun control is still possible before it goes out of hand  instead of letting more families suffer  the time is now,3.0
i know i rtd a lot today    so here is my hot take on the from the son of an nra family   1,3.0
what happened in the is horrible    what is going on with this world  please stay safe,0.0
rn in south carolina if you need additional staff i will fly out  history at level 1 trauma center,3.0
reportedly shot while shielding his wife from gunfire during the   will never understand what leads someone to do this,3.0
first lady melania trump now responding to,3.0
so sad the my heart breaks for all the victims and families  so proud of law enforcement for all that you do,4.0
the was white terrorism,2.0
about 50 dead and 200 injured at the my heart goes out to everyone that was there,3.0
our life now in america  when you walk into,3.0
the moment shots first rang out at mandalay bay at tonights,3.0
i reject the notion that talking about sensible gun control now is politicizing the let's act today to save future lives,3.0
hey,3.0
good morning prayer to las vegas,3.0
powerful letter from 2a advocate who as now reversed his position,3.0
after such a cowardly act,3.0
how to wrap our minds around such evil  our thoughts   prayers are w  the senseless victims  let's join to help each otherhttps,1.0
relevant for the events of last night,3.0
devastated by the news of las vegas  such a horrible terrorist attack,0.0
if couldn't enact nothing will  don't give up  hopefully comes soon,3.0
how many have to die before we realize enough is enough,3.0
let this really sink in  how many more deadliest shootings in history will it take for change to happen,3.0
my heart is so heavy as i wake this morning  my deepest sympathy going out 2 all the innocent victims and their families,3.0
still trna fathom this he really shot into a crowd and hit almost 600 ppl for no reason from one of the most popular hotels,3.0
we need to get rid of,3.0
we were just there was ago for the olympia  heart goes out to victims families,3.0
if its too early to discuss apply gun control,3.0
if really wanted to help people cope,3.0
so when do we start calling the murderer a terrorist,2.0
fully automatic weapons are banned in the us  laws do not control mass shooters  you can only hope to protect yourself,3.0
officials respond after mass shooting in las vegas,3.0
to the first responders you are the real heroes    thank you,3.0
exactly when  is  the time for politics  politics are transactional steps for change,3.0
the canadian government says they are presently aware of two canadians amongst those killed in last night,3.0
we stayed here barely a week ago,3.0
our world needs you lord  for,3.0
psychologist dr  ebony white talks to on how people process,3.0
i just don't understand it   prayers for all those effected by the,3.0
all my prayers are out for vegas,3.0
no matter the genre,3.0
fbi says they have made no connection to international terrorist group despite report from,2.0
so cnn made sure that they described the shooter as a 64 year old  white  man,3.0
i can't wait for idiot to blame on america for electing president like she did and   go smoke some more met,3.0
president trump orders american flags to half staff across country,3.0
we re hanging in there really hard night for my city but it definitely is showing how amazing our community is,3.0
what on earth is going on    where is the love,3.0
10 long range multiple fire weapons is crazy firepower,3.0
i'm so sorry for what have happened in we need a free world,3.0
police advise where families and friends can call for concert-goers at,3.0
hearing these stories from witnesses is heart wrenching,3.0
if ur sweeting at ending the violence today   back to tweeting abt kim k or starbucks trw,3.0
prayers to victims of,3.0
our thoughts are with all those affected by the,3.0
it s getting fucking worse this sad world we live in,0.0
shooting in las vegas last night and a shooting at usc today     what the f... feels like prayers and love are never enough sh,3.0
when are we going to say enough is enough,3.0
safe  thoughts to the deceased,3.0
how this country allows for assault rifles in hotel rooms w o any difficulty is something i can t ever comprehend,3.0
something is wrong with the humanity,3.0
how did the shooter manager to get such a weapon into a hotel,3.0
sorry for the victims of last nights massacre,3.0
prayers going out to the victims and their family and friends  horrible tragedy,0.0
don't make him out to be a guy that was totally cool and had a bad day,3.0
i wish i could trade places with my and never know the horrors of our world,2.0
this is what happens in a,3.0
i hold my breath twice as long when i hear of these incidents  for the tragedy itself,3.0
i'm sick of wondering if my loved ones will be next  shove your thoughts   prayers  we need,0.0
why didn't our potus label the gunman a terrorist  or at the very least call his white ass a son of a bitch,0.0
grieves as our hearts go out to the victims of the horrible tragedy at,0.0
now that the suspect is confirmed to be a white dude,3.0
boggled that i keep hearing people talk about   racial unity   in the aftermath of the   it was a country music festival,3.0
praying for all those affected  thank you to our first responders also,3.0
hey,3.0
our thoughts and prayers go out to las vegas this morning,3.0
american response to tragedies  shock,5.0
the state of gun violence in the us,3.0
my heart is breaking for those in las vegas  thoughts and prayers,4.0
my condolences to families and friends of all the victims in las vegas  shocked  my heart is with them,5.0
hard to promote a massive access to guns without slight collateral damages  mind to congratulate the,3.0
who would-be thought would show such a timely dedication to embody america being crushed by,3.0
prayers 4 ppl suffering tragedies  body of christ our safety in t behind our walls it s in psalm 91 1,3.0
i hope the   do something special for the citizens in nevada given the events,3.0
you can ride on a big green tractor or  hide like a coward on the and floor,3.0
my thoughts and prayers with everyone affected by the shooting in las vegas,3.0
your hometown friends mark themselves as safe in the and you'se like   whoa i didn't know you liked ew,3.0
so sad to see what happened in we can't wait for our lawmakers  we have to make the change,4.0
good thing there was an armed citizen around to take out the white domestic terrorist,2.0
i am sorry for everyone that had passed or injured in the las vegas shooting     i'm wordless,3.0
in the absence of isis terrorists to blame,2.0
just finished giving blood for the las vegas victims   if you can donate,3.0
really sad to learn about our heart and prayers for people affected and our support for community,4.0
ar the shooters also terrorists its funny how muslims are always suspected of such,2.0
stop letting people refer to the gunman as a   lone wolf     he is a domestic terrorist,2.0
a sad a day i i can not stand  be strong   come together america,4.0
people are under the impression that usa is safer than india,3.0
i don t even know what to say,3.0
don't know why terrorism and mass shooters can be different  help us understand,2.0
can't help but think dt rushed to the mike because lv contains   his people    an ugly thought for our ugly times,3.0
thoughts and prayers go out to all those in vegas  hearts out to the victims who lost their lives,3.0
we don't even need terrorists from other countries,2.0
time has come for stricter   ammunition limits  no one needs these guns other than nuts,3.0
i m at a loss for words this morning after hearing about prayers out to everyone,3.0
help the victims of the right now  you can do more than post thoughts on social media sites,3.0
this wouldn't happen in a civilized society  we shouldn't be worried about gunfire raining down from above  love each other,2.0
what is the matter with you  people are still dying from the   leave alone until they are safe,3.0
i will be praying for you injured people,3.0
bruh         rip to all the people that lost their lives,3.0
was asleep,3.0
people are going to think i'm some uncaring monster due to shitposting but i post out of frustration   horror,2.0
thoughts go out to the victims of another senseless mass killing,1.0
how about the reporter says   hoosiers were in town for a concert   not   in town for a massacre,3.0
the is sending love,3.0
i asked the sheriff this question  he says a motive needs to be established before they label the as terrorismhttps,3.0
update  death toll in las vegas shooting spree rises,3.0
i hope a full investigation will include gun records,3.0
when wont call a mass shooting terrorism  it's probably right wing terrorism,2.0
condolences,3.0
my thoughts and prayers are with those affected by the tragedy in las vegas,3.0
if you want to be freaked the fuck out go watch dan bilzerian s ig story from last night,0.0
you guys are going to have a very long day,3.0
deserves your attention and consideration beyond the politics of it all,3.0
how convenient that the girlfriend is out of the country  sure she had no idea,3.0
if the was an act of pure evil,3.0
what can you say when words are matchless to the task  after,3.0
12 7 1941 japan just attacked pearl harbor  but folks,3.0
how many more americans need to die,3.0
i wonder sir when you gonna name stephen paddock a radical christian terrorist,2.0
a gofundme account has been established for wwu alumni melinda brockie,3.0
these three nations have no constitutional rights on gun ownership and have way lower crime rate in general,3.0
quotes scripture  says hers praying for the families of the victims   praying for the speedy recovery for wounded,3.0
i wonder,3.0
i ve heard at least 5 people interviewed say they saw a dead body,3.0
current mood,0.0
shouldn't this be the part of the story where the hero goes back in time to prevent all this,3.0
he had 19 guns in his hotel room  are you bloody kidding me  how did he get in hotel with so many   change the laws now,3.0
you guys pray for las vegas,3.0
we are saddened by the horrific mass shooting in las vegas   now the deadliest in you s  history,2.0
what the f... is going on    i am so sad,4.0
my condolences for the massacre that happened in vegas why is there more restrictions in buying fireworks then guns,3.0
the family has handled this tragedy with a sensitivity that is so rare in television  well done guys,3.0
my thoughts and prayers are with the victims and families touched by this unnecessary tragic event in,4.0
report of shooter on th floor parking garage of the mirage  police responding,3.0
wrong picture for anyone to see,3.0
praying for those who were impacted by the shooting in las vegas,3.0
i wish i tweeter earlier but my prayers go out to those affected in the recent las vegas shooting and for those who lost family,3.0
thoughts and prayers to the victims and their families,3.0
i'm even more fearful of the potential copycat terrorists getting inspired by the   2017 has been rough on this country,2.0
this women is ants for questioning after if seen call,3.0
the fact that white people wont call white people   terrorists   don't change the fact that this was an act of,2.0
when will this stop  gun laws surely must change now,3.0
clark county,3.0
i want to be proven wrong,3.0
i hope you are ok  i just saw about the shootings in,3.0
las vegas we mourn with you  our senators and representatives we implore you to get guns under control in our country,3.0
here's the phone number to call to check on loved ones in las vegas who are unaccounted for  1 866 535 5654,3.0
has increased police presence at each casino property in wake of the,3.0
man flips off las vegas gunman during active shooting,3.0
"""""""""""""",3.0
stop posting unconfirmed information,3.0
i went to bed last night with a real sense that i have to be better,3.0
there will be a statement from the president about the as soon as the nra tells him what to say,3.0
what a terrible travesty  my thoughts and prayers go to the victims and responders of the,2.0
i am still waiting for trump to connect to nuclear deal and obama care,3.0
las vegas residents line up to donate blood after shooting,3.0
if the gunman haunt been white i'm sure the media wouldn't have interviewed his family in an attempt to humanize him,3.0
good resource from on how to talk to students about,3.0
too bad and do not want to do anything except prayers,3.0
there was no specific,3.0
imagine if they stood up for the st amendment like they do the and,3.0
so many lives lost    is now deadliest shooting in you s  history  praying for those affected   families who lost loved ones,3.0
how many more people need to die before congress implements better gun control  absolutely devastated by this tragedy,5.0
rep  moulton calls for speaker ryan to allow debate and vote after   he sweets      its a time for action,3.0
maybe they should have checked his hunting license before he declared hers an expert,3.0
as police staged in and floor stairwell,3.0
i have no words for this insanity  it sounded like a war zone in some of these clips  horrible,0.0
the only time the nra was in favor of gun control was when the black panthers decided to exercise their and amend  rights,3.0
hey tell us again about how urgent it is for shooters to have silencers,3.0
still nothing from about the but hers got time to rt about jim davidson,3.0
when will enough be enough,3.0
thinking of those poor people in vegas,3.0
we extend the condolences to the families of those who lost their lives in,3.0
my condolences to the lives lost in and all those who are were injured  you are in my thoughts,3.0
my heart bleeds for all the affected families in vegas,3.0
remember america,3.0
as parent journalist i try to explain tragedies to my kids  after they ask   why does this have to happen   i have no words,3.0
and cue the   thoughts and prayers   sweets from politicians who accept money from the nra,3.0
prayers going out for everyone involved in the las vegas shooting,3.0
i am sick to my stomach  horrible news to wake up to,0.0
prayers go out to everybody involved at my second home las vegas right now  no words,3.0
my heart and prayers go to everyone who lost their lives or who got injured in las vegas,3.0
worst mass shooting in us   are we still saying   he was just a guy who snapped     not terming it terrorism,0.0
right now    it all happened so fast   we're talking live with a witness of the   he says he was right across the street and heard the gunshots  watch right now to,3.0
we need to strengthen security and police everywhere and have national guard patrol streets these days,3.0
my thoughts and prayers go out to the victims,3.0
would like to hear ideas   points of view on possible solutions to problem  trying to gather points of view 4 personal use,3.0
trump will go to on wednesday to meet with victims,3.0
my prayers go out to the victims of   their loved ones  god bless st responders,3.0
not,3.0
i am at a loss for words,3.0
my heart is beyond broken for every single cowardly act of violence going on in the world today,4.0
let's plan our next trip to,3.0
from,3.0
very sad news today from   dozens killed and hundreds injured  keep their families in your prayers,4.0
another mass group of innocent lives taken in a instant and hundreds injured  that's sad  that's terrorism,2.0
father of gunman was notorious bank robber on fbi most wanted list,3.0
the bodies are t even cold yet and people are using this to push their stupid fucking ideas,0.0
for all the people saying that this n't a time to talk about guns   three's a tweet for every occasion,3.0
we are some of the scientists   medics who want to heal,3.0
keeping everyone in my prayers glad you guys and my friend are safe too,3.0
why address the matter if you don t care beyond superficial reasons,3.0
dvp rahne and response team bringing resources to assist our first responders   victims of,3.0
trump dumb     las vegas become a war zone   still we selling weapons to everyone,3.0
to start with moment of silence tonight,3.0
the has just confirmed that 50 are confirmed dead and 200  critically injured,3.0
did the shooter go to church during his entire life  what charity organ did he donate to  was he wearing a cross,3.0
needs new jobs to keep up w technology weapon use,3.0
moment of silence for at 2 45,3.0
even worse scenes in las vegas,3.0
why oh why does this keep on happening stateside,3.0
president trump    to the wounded who are now recovering in hospitals we are praying for your speed recovery,3.0
unconfirmed reports of police apprehending a suspicious man with a backpack,3.0
thoughts   prayers   may soothe souls      but they don't save lives  we need,3.0
glad my grandma is safe and well after being on the strip last night,3.0
praying for the families of the 58 people killed and the over 500 people injured in vegas because of senseless gun violence,1.0
at least 50 killed,3.0
i believe this makes the the worst mass shooting in you s  history  surpassed the 49 killed at pulse nightclub in 2016,0.0
this has been one crazy day filled with heartbreak,4.0
any one of us could have been in that festival today,3.0
how do those politicians that take money from sleep at night  when a tragedy like the take place,3.0
terrible news coming out of vegas  terrorism has no religion its only extremism of inhumane thinking   action,2.0
a health issue,3.0
confirmed that police stationed at both ends of the strip are still not allowing anyone in or out of the strip,3.0
have we not had enough tragedies to realize that there is a problem,3.0
thinking of everyone in las vegas  rest in peace to those who have lost their lives,3.0
thank you  we will remain strong even though the world is trying to knock us down,3.0
thoughts and prayers do fuck all  how about contacting your government and asking for a change in the law,0.0
biggest fuck you to stephen paddock all the way to hell,0.0
thoughts are with all of those affected by whats happened in,3.0
the is now the deadliest mass shooting in us history,3.0
more of a massacre than an  attack,3.0
remember to cause fear insights terror,2.0
9  of all claims of attacks,3.0
my prayers are with the victims of but honestly the solution is simple,3.0
responsible legislators would demand gun control and funding for mental health care  cares about     not people,3.0
las vegas gunman stephen paddock liked to gamble,3.0
the world is truly becoming one sad world to live in,4.0
prayers for everyone in sending prayers and positive vibes your way,3.0
hold your fire ppl  this man is very likely to be a nam vet  pbs special was hard to watch  this could be flashback,3.0
border walls and travel bans can't protect people from one crazy local with an automatic weapon and a grudge,3.0
its so hard to stay optimistic about the word when things like this happen  prayers out to las vegas,3.0
i hope everyone is in a safe place  my prayers are out to every single one of you,3.0
hey if we all send thoughts and prayers then vote for the same people i'm sure things will change,3.0
why is hardly anyone calling this a terrorist act  just because he was white and 64 don't mean its not terrorism,2.0
my heart goes out to all those affected by the las vegas shooting  r i p,3.0
looking forward to pledging to take action on gun control,3.0
"""""""""""""",3.0
isis claims responsibility for,3.0
thoughts and prayers to the victims of,3.0
then i had to grapple with the fact that the could happen in any city just like could happen in any school,3.0
how we frame the conversation today will shape how they act tomorrow,3.0
can we say please  or   y'all know what words wed be using if this dude was black,3.0
over here trna give blood and all the donations places too packed to make an appointment  that's dope shit,0.0
las vegas tragedy tests america,3.0
foreign office warns media over publishing claims made by is news agency,3.0
shootings university of texas in 1966 university of texas tower shooting   harry chapin sniper,3.0
this is the official gofundme page for victims and their families,3.0
audio of never ending gunfire captured by man who was at   via,4.0
for family members looking to get info re  las vegas shooting,3.0
the mkhl stands with las vegas  our thoughts   prayers are with all those affected in this senseless tragedy  may peace prevail,1.0
is another shooting tragedy and yet we all know that no us politician will have the balls to go against the nra,3.0
oh my goodness  this is so terrifying  prayers up for you,2.0
i seen footage of the   dude really let off rounds sh  this world it s crazy  it s so sad,4.0
it's crazy people saying the woman was there and she was out of country,3.0
i can always count on twitter to help deal with the rage that i'm feeling,3.0
58 now dead  i feel those that wrote the constitution didn't want this   are spinning in their grave,3.0
love and prayers to all those in the,3.0
after the tragedy of what happened in las vegas,3.0
prayers for victims and their families from community  guns are friends of no one,3.0
this time,3.0
wait full auto are illegal unless you have ask to buy one and wait for a tax stamp for close to a year,3.0
thoughts and condolences to those affected in the,3.0
funny how the fbi can clear isis connections to under 24 hrs,3.0
i cannon make sense of this world we live in  to wake up to news of another   my thoughts go out as my heart breaks for those affected by,4.0
that is depressing  not much i can say about this  my heart goes out to the families of the deceased,3.0
praise to those first responders who took immediate action amongst all the chaos  takes balls to do what you did,3.0
all of the mind meltingly bogus claims of   isis involvement   in the currently circulating are a case study in fake news and how the mainstream media perpetuates brazen lies as irrefutable fact,4.0
my heart hurts to think about the tragedy in the you s thoughts and sympathies to everyone impacted by this senseless act,1.0
is a reflection of who we are as a ppl  hateful,0.0
america  it's high time you admit there is a gun problem  how many more people need to die before you do something,3.0
connors wealth management sends our deepest sympathies to all those affected by the,3.0
can we talk about gun control  or is now not a good time  should we wait for the next american terrorist mass shooting,2.0
my heart is with the families,3.0
arriving at early sunday am and look forward to helping any waydonating blood is the least we can do,3.0
always a hard pill to swallow tough to understand these kinds of tragedies    prayers to all affected,4.0
horrifying what happened in vegas  my heart and prayers go out to those suffering loss in,2.0
praying for those affected in las vegas  the nation has now experienced its largest mass shooting in the you  s,3.0
i am legit crying right now because of what happened in vegas,4.0
i think this different types of proof to prove muslims as terrorist,2.0
my heart goes out to the victims and their families  what a tragedy,3.0
dear,3.0
trump    we pray for the entire nation to find peace,3.0
it was an act of pure evil   on,3.0
when           give me a date   time,3.0
the moment when the social media account you manage goes viral for all the wrong reasons,3.0
the vegas shooting is a false flag operation to get people pumped about,3.0
my trip to vegas in january will have even more meaning now  i love the city and my heart is broken  praying for all affected,4.0
who are we   how can things like this keep happening and we change nothing,3.0
god we pray for comfort,3.0
my utmost condolences to everyone currently affected by the,3.0
so sad to wake in middle of night   watch news  praying that we find some answers   can stop this violence against others,4.0
and just like that everybody forgets about   who conspired the,3.0
that stuff in las vegas is crazy,3.0
broken out windows from following,4.0
shooting for 7 10 minutes  you could t dream of doing that amount of damage in that short time with a knife,3.0
kudos to for some stellar reporting during some very tragic circumstances,4.0
god bless everybody in vegas and there families are prayers are with you,3.0
welcome to america,3.0
the will probably be paying the politicians for their   our thoughts and prayers   messages,3.0
stop using the to bolster your political views on,3.0
i'm sending you love and hope for a better world so so sorry,3.0
thoughts are with victims and the injured,3.0
i am sorry,3.0
something has gotta change here  praying for the victims   their families,3.0
google earth shows view of hotel from concert grounds,3.0
cause of your help after the manchester attack,3.0
r i p to all of the fallen,3.0
my heart goes out to the people who lost loved ones in vegas,3.0
photos mass shooting at las vegas music festival   cnn,3.0
grieves as our hearts go out to the victims of the horrible tragedy at,0.0
the victims didn't have a chance  they were like fish in a barrel,3.0
guns don t belong in a civilized society america  they re only for monkeys and apes living in caves in the middle east,3.0
with the force it is   my condolences to the friends and families of the victims,3.0
for the families in,3.0
this is going to happen again n again till automatic weapons are banned from being bought by general public,3.0
mental health is what we need to be focusing on  it's an epidemic,3.0
will wait to find out if was perpetrated by before he condemns it,2.0
so incredibly sad this morning  praying for all those injured and the families of those lost  this needs to stop,4.0
in any sane rational society this would spark an intense reaction as to why common people have guns to begin with  the fact that we don't want to talk about that and instead want to feel empowered that everyone came together,3.0
las vegas,3.0
politicizing a tragedy such as only makes you look foolish  pray,3.0
looks like las vegas shooter stephen paddock is a white male christian  is about to have a very interesting day,3.0
trump wont make a statement on the until he knows what color the gunman was,3.0
my deepest condolences   prayers go out to the victims   families of the mass shooting in,3.0
such a sad day,4.0
ds with say terrorist,2.0
is speaking about the at 1030 am  lets see what ignorant bs he pews today,3.0
i hope that there comes a day where i no longer wake up to this type of news  condolences to those affected by the events of,3.0
ty   i live 15 miles north of all of this   so awful  our city has so much love for one another working together as one,0.0
although i can't join you because of the pathetic,1.0
my opinion someone new something  this madman did not do this without someone someone knowing what he was going to do in my opinion,3.0
definition of a hero   life happens,3.0
holy shit    what the f... is wrong with this world  shocked to wake up to this shooting massacre,0.0
just another normal day in america  can't wait to see how the clown chief handles this one,3.0
dozens of las vegas passengers arrive in buffalo on southwest flight  their reaction to on,3.0
man,3.0
my prayer goes to all the victims and families who lost there lives and love ones in the horrific tragedy in las vegas,2.0
phone interview with mike cronk this morning on just giving some of the emotion but rave accounts from,3.0
shot,3.0
how you can help the victims,3.0
our thoughts and prayers go out to the victims of the and to the entire city  we stand with,3.0
sat in our room in watching the news,3.0
just busy making america so fucking great,0.0
prayers and thoughts go out to one of my favorite cities this morning   can't believe it,3.0
thoughts are with everyone over in las vegas  thankfully our who is in vegas is safe and sound,3.0
washington state congressional house and senators reaction to,3.0
i really wonder why all these sense less shooting cases are appearing in usa  what are we missing as a society  my sincerest sympathies with the families of victims,3.0
our hearts go out to the victims and families suffering  let's create a positive change as a society,3.0
i wonder if the can print up some shirts really quick showing support of the victims,3.0
wish i just stayed in bed or gone on a walk before checking news,3.0
mental illness is real,3.0
don t anyone dare say  how can this happen   your law makers allowed it to happen,3.0
our friend ed troyer is in,3.0
what are you more scared of a muslim terrorist or a white guy with a gun,2.0
families affected by don t care about the politics of it today  they need love  the world needs christ more than ever,3.0
just read about the,3.0
thoughts to everyone effected by the shooting in   horrible situation there,0.0
shocking  rip to all those killed and thoughts with their families,5.0
"""""""""""""",3.0
saying this n't the time to talk about gun control just shows that you deserve no more than a bullet,3.0
prayers to everyone affected by the shooting,3.0
usa facing multiple tragedies,3.0
the biggest threats to america they tell us is muslims,2.0
i look forward to the day where i wake up and the headlines don't include stories of mass shootings,3.0
fantastic piece by adam gopnik on,3.0
my heart literally aches for my city tonight,3.0
murder is committed in the heart before a finger ever pulls a trigger,3.0
vegas,3.0
prayers for the victims in the las vegas shooting,3.0
why does anyone need a machine gun anyways,3.0
white terrorism is the basis of everything in this country   overtly   covertly   from sea to shining sea  every thing,2.0
tell me why anyone in america needs to own any type of semi automatic weapon   particularly if they arendt in the military  tell me why there so easy to obtain  tell my why there aren't stricter gun control laws  tell my why this keeps happening,3.0
the in was used as intended,3.0
to the people using the as a platform to push an anti and amendment agenda  you take guns away,3.0
to save time,3.0
